"Name","Compare","Pos","Team","GP","G","A","+/-","PIM","PPP","SOG","Hits","Blocks","HIT+BKS","SOG+HIT+BKS","G","A","+/-","PIM","PPP","SOG","Hits","Blocks","HIT+BKS","SOG+HIT+BKS"
"SVEN BAERTSCHI","","L","","6","0","2","-2","4","2","7","5","0","5","12","0.00","0.33","-0.33","0.67","0.33","1.17","0.83","0.00","0.83","2.00"
"ZACH TROTMAN","","D","","8","0","0","-1","4","0","11","21","10","31","42","0.00","0.00","-0.13","0.50","0.00","1.38","2.63","1.25","3.88","5.25"
"JUSTIN ABDELKADER","","L","","49","0","3","-14","25","0","40","103","26","129","169","0.00","0.06","-0.29","0.51","0.00","0.82","2.10","0.53","2.63","3.45"
"STEVEN KAMPFER","","D","DET","11","0","2","2","2","2","13","15","8","23","36","0.00","0.18","0.18","0.18","0.18","1.18","1.36","0.73","2.09","3.27"
"LIAM FOUDY","","C","CBJ","2","0","1","1","0","0","3","3","0","3","6","0.00","0.50","0.50","0.00","0.00","1.50","1.50","0.00","1.50","3.00"
"PAUL CAREY","","C","","1","0","0","-1","0","0","0","0","1","1","1","0.00","0.00","-1.00","0.00","0.00","0.00","0.00","1.00","1.00","1.00"
"JEAN-SEBASTIEN DEA","","C","ARI","3","0","0","0","0","0","0","3","0","3","3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","0.00","1.00","1.00"
"CHASE DELEO","","C","ANA","1","0","0","0","0","0","1","1","0","1","2","0.00","0.00","0.00","0.00","0.00","1.00","1.00","0.00","1.00","2.00"
"ANTHONY RICHARD","","C","MTL","1","0","0","-1","0","0","2","0","0","0","2","0.00","0.00","-1.00","0.00","0.00","2.00","0.00","0.00","0.00","2.00"
"MATTHEW PECA","","C","STL","14","0","2","-4","0","0","7","15","4","19","26","0.00","0.14","-0.29","0.00","0.00","0.50","1.07","0.29","1.36","1.86"
"ALEXANDER TRUE","","C","SEA","12","0","4","1","2","0","12","23","2","25","37","0.00","0.33","0.08","0.17","0.00","1.00","1.92","0.17","2.08","3.08"
"JANNE KUOKKANEN","","R","","1","0","0","0","0","0","0","3","0","3","3","0.00","0.00","0.00","0.00","0.00","0.00","3.00","0.00","3.00","3.00"
"BRETT KULAK","","D","EDM","56","0","7","-1","12","0","101","59","50","109","210","0.00","0.13","-0.02","0.21","0.00","1.80","1.05","0.89","1.95","3.75"
"TOMAS JURCO","","R","","12","0","2","1","4","0","7","4","3","7","14","0.00","0.17","0.08","0.33","0.00","0.58","0.33","0.25","0.58","1.17"
"RILEY BARBER","","R","DAL","9","0","0","-1","2","0","6","15","1","16","22","0.00","0.00","-0.11","0.22","0.00","0.67","1.67","0.11","1.78","2.44"
"ANTON LINDHOLM","","D","","4","0","1","1","0","0","1","5","5","10","11","0.00","0.25","0.25","0.00","0.00","0.25","1.25","1.25","2.50","2.75"
"CARL GRUNDSTROM","","L","L.A","13","0","4","2","8","0","16","29","4","33","49","0.00","0.31","0.15","0.62","0.00","1.23","2.23","0.31","2.54","3.77"
"NIKO MIKKOLA","","D","STL","5","0","1","3","0","0","10","5","3","8","18","0.00","0.20","0.60","0.00","0.00","2.00","1.00","0.60","1.60","3.60"
"JOONA LUOTO","","L","CBJ","16","0","0","-3","2","0","9","10","8","18","27","0.00","0.00","-0.19","0.13","0.00","0.56","0.63","0.50","1.13","1.69"
"PONTUS ABERG","","L","","5","0","1","0","0","0","4","1","1","2","6","0.00","0.20","0.00","0.00","0.00","0.80","0.20","0.20","0.40","1.20"
"JORDAN SZWARZ","","C","","3","0","0","0","2","0","2","6","1","7","9","0.00","0.00","0.00","0.67","0.00","0.67","2.00","0.33","2.33","3.00"
"JUSTIN BAILEY","","R","","2","0","0","0","0","0","1","4","0","4","5","0.00","0.00","0.00","0.00","0.00","0.50","2.00","0.00","2.00","2.50"
"GERMAN RUBTSOV","","C","","4","0","0","-1","0","0","1","4","4","8","9","0.00","0.00","-0.25","0.00","0.00","0.25","1.00","1.00","2.00","2.25"
"CHRISTOPHER WAGNER","","R","ANA","1","0","0","-1","2","0","0","4","0","4","4","0.00","0.00","-1.00","2.00","0.00","0.00","4.00","0.00","4.00","4.00"
"JAKE WALMAN","","D","DET","1","0","0","1","0","0","1","0","1","1","2","0.00","0.00","1.00","0.00","0.00","1.00","0.00","1.00","1.00","2.00"
"MICHAEL CHAPUT","","C","","2","0","0","-2","2","0","2","3","2","5","7","0.00","0.00","-1.00","1.00","0.00","1.00","1.50","1.00","2.50","3.50"
"KARL ALZNER","","D","","4","0","0","-1","0","0","4","1","4","5","9","0.00","0.00","-0.25","0.00","0.00","1.00","0.25","1.00","1.25","2.25"
"DYLAN DEMELO","","D","WPG","59","0","10","4","37","0","74","105","77","182","256","0.00","0.17","0.07","0.63","0.00","1.25","1.78","1.31","3.08","4.34"
"DYLAN MCILRATH","","D","WSH","16","0","0","-4","23","0","14","48","12","60","74","0.00","0.00","-0.25","1.44","0.00","0.88","3.00","0.75","3.75","4.63"
"GABRIEL DUMONT","","C","","3","0","0","-1","0","0","3","9","2","11","14","0.00","0.00","-0.33","0.00","0.00","1.00","3.00","0.67","3.67","4.67"
"BRANDON HAGEL","","L","T.B","1","0","0","0","0","0","4","1","1","2","6","0.00","0.00","0.00","0.00","0.00","4.00","1.00","1.00","2.00","6.00"
"KEVIN CONNAUTON","","D","PHI","4","0","0","-2","0","0","4","6","6","12","16","0.00","0.00","-0.50","0.00","0.00","1.00","1.50","1.50","3.00","4.00"
"LEAN BERGMANN","","C","","12","0","1","-6","4","0","11","29","5","34","45","0.00","0.08","-0.50","0.33","0.00","0.92","2.42","0.42","2.83","3.75"
"TYLER LEWINGTON","","D","","6","0","0","-2","17","0","2","13","7","20","22","0.00","0.00","-0.33","2.83","0.00","0.33","2.17","1.17","3.33","3.67"
"RILEY STILLMAN","","D","CHI","34","0","5","-3","14","0","39","59","57","116","155","0.00","0.15","-0.09","0.41","0.00","1.15","1.74","1.68","3.41","4.56"
"CAMERON HUGHES","","C","SEA","1","0","0","-1","0","0","0","1","2","3","3","0.00","0.00","-1.00","0.00","0.00","0.00","1.00","2.00","3.00","3.00"
"NICK JENSEN","","D","WSH","68","0","8","1","13","1","61","59","71","130","191","0.00","0.12","0.01","0.19","0.01","0.90","0.87","1.04","1.91","2.81"
"MAX VERONNEAU","","R","S.J","4","0","0","-2","0","0","3","2","2","4","7","0.00","0.00","-0.50","0.00","0.00","0.75","0.50","0.50","1.00","1.75"
"DERRICK POULIOT","","D","","2","0","0","-1","2","0","1","2","1","3","4","0.00","0.00","-0.50","1.00","0.00","0.50","1.00","0.50","1.50","2.00"
"GABRIEL CARLSSON","","D","","6","0","0","-1","2","0","3","5","0","5","8","0.00","0.00","-0.17","0.33","0.00","0.50","0.83","0.00","0.83","1.33"
"MARK FRIEDMAN","","D","PIT","6","0","1","0","2","0","2","8","5","13","15","0.00","0.17","0.00","0.33","0.00","0.33","1.33","0.83","2.17","2.50"
"ZACH WHITECLOUD","","D","VGK","16","0","1","3","4","0","9","10","16","26","35","0.00","0.06","0.19","0.25","0.00","0.56","0.63","1.00","1.63","2.19"
"ANTHONY BITETTO","","D","FLA","51","0","8","3","32","0","54","145","50","195","249","0.00","0.16","0.06","0.63","0.00","1.06","2.84","0.98","3.82","4.88"
"JAKE BISCHOFF","","D","","4","0","0","-2","4","0","6","8","8","16","22","0.00","0.00","-0.50","1.00","0.00","1.50","2.00","2.00","4.00","5.50"
"ANDY ANDREOFF","","L","NYI","14","0","1","-3","2","0","14","20","4","24","38","0.00","0.07","-0.21","0.14","0.00","1.00","1.43","0.29","1.71","2.71"
"CORY CONACHER","","C","","4","0","1","-2","4","0","5","3","1","4","9","0.00","0.25","-0.50","1.00","0.00","1.25","0.75","0.25","1.00","2.25"
"STEVEN FOGARTY","","R","MIN","7","0","0","-1","0","0","2","4","4","8","10","0.00","0.00","-0.14","0.00","0.00","0.29","0.57","0.57","1.14","1.43"
